,TrapFactor,Station,Date,Latitude,Longitude,weekNumber,Tmax,Tmin,Tavg,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,DewPoint,Sunrise,Sunset,SevendaymedianTmp,ThreedaymedianTmp,SevendaymedianMinTmp,ThreedaymedianMinTmp,RelHumidity,V1_detailed,WnvPresent_detailed,RESTUANS_detailed,PIPENS_detailed,PIPIENS-RESTUANS_detailed,TERRITANS_detailed,SALINARIUS_detailed,ERRATICUS_detailed,TARSALIS_detailed
140,T003,2,9/6/2013,41.964242,-87.757639,35,85,62,74,0.0,29.44,30.11,4.3,17,6.0,55,522,1819,77,77,68,65,51.50253858578976,48,1,0,1,1,0,0,0,0
141,T004,2,10/4/2007,41.962728000000006,-87.748367,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,8,0,0,1,0,0,0,0,0
142,T004,2,7/11/2007,41.962728000000006,-87.748367,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,1,0,0,0,1,0,0,0,0
143,T004,2,7/27/2007,41.962728000000006,-87.748367,30,83,70,77,0.04,29.16,29.8,1.2,36,8.1,67,440,1917,76,75,66,70,71.30206812410943,2,0,1,0,0,0,0,0,0
144,T004,2,8/15/2007,41.962728000000006,-87.748367,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,1,0,0,0,1,0,0,0,0
145,T004,2,8/21/2007,41.962728000000006,-87.748367,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,6,0,0,0,1,0,0,0,0
146,T004,2,9/12/2007,41.962728000000006,-87.748367,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,6,0,0,1,1,0,0,0,0
147,T004,2,9/18/2007,41.962728000000006,-87.748367,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,9,0,1,1,1,0,0,0,0
148,T004,2,9/24/2007,41.962728000000006,-87.748367,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,23,0,0,1,0,0,0,0,0
149,T004,2,9/4/2007,41.962728000000006,-87.748367,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,3,0,0,1,0,0,0,0,0
150,T005,2,10/4/2007,41.942114000000004,-87.776385,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,2,0,0,0,1,0,0,0,0
151,T005,2,7/2/2007,41.942114000000004,-87.776385,27,77,58,68,0.0,29.55,30.21,7.4,12,8.5,50,420,1931,76,72,67,60,52.54132558106588,3,0,0,0,1,0,0,0,0
152,T005,2,8/1/2007,41.942114000000004,-87.776385,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,2,0,0,1,1,0,0,0,0
153,T005,2,8/15/2007,41.942114000000004,-87.776385,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,12,0,0,1,1,0,0,0,0
154,T005,2,8/21/2007,41.942114000000004,-87.776385,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,8,0,0,1,1,0,0,0,0
155,T005,2,8/24/2007,41.942114000000004,-87.776385,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,17,2,0,1,1,0,0,0,0
156,T005,2,9/18/2007,41.942114000000004,-87.776385,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,2,0,0,1,0,1,0,0,0
157,T005,2,9/24/2007,41.942114000000004,-87.776385,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,2,0,0,0,1,0,0,0,0
158,T005,2,9/4/2007,41.942114000000004,-87.776385,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,2,0,0,0,1,0,0,0,0
159,T006,2,10/4/2007,41.990284,-87.797127,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,11,0,0,1,1,0,0,0,0
160,T006,2,6/26/2007,41.990284,-87.797127,26,91,73,82,0.0,29.45,30.09,7.3,21,8.1,69,418,1931,67,81,61,71,64.83182192304785,2,0,1,0,1,0,0,0,0
161,T006,2,6/29/2007,41.990284,-87.797127,26,71,56,64,0.0,29.47,30.11,7.4,2,8.2,56,419,1931,67,67,56,56,75.22266484350234,1,0,1,0,0,0,0,0,0
162,T006,2,7/11/2007,41.990284,-87.797127,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,3,0,1,0,1,0,0,0,0
163,T006,2,7/18/2007,41.990284,-87.797127,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,3,0,1,0,0,0,0,0,0
164,T006,2,7/2/2007,41.990284,-87.797127,27,77,58,68,0.0,29.55,30.21,7.4,12,8.5,50,420,1931,76,72,67,60,52.54132558106588,1,0,1,0,0,0,0,0,0
165,T006,2,7/27/2007,41.990284,-87.797127,30,83,70,77,0.04,29.16,29.8,1.2,36,8.1,67,440,1917,76,75,66,70,71.30206812410943,2,0,1,0,1,0,0,0,0
166,T006,2,8/1/2007,41.990284,-87.797127,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,7,0,0,1,1,0,0,0,0
167,T006,2,8/15/2007,41.990284,-87.797127,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,36,2,0,1,1,0,0,0,0
168,T006,2,8/21/2007,41.990284,-87.797127,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,10,2,0,1,1,0,0,0,0
169,T006,2,8/24/2007,41.990284,-87.797127,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,2,0,0,1,1,0,0,0,0
170,T006,2,8/7/2007,41.990284,-87.797127,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,23,0,0,1,1,0,0,0,0
171,T006,2,9/18/2007,41.990284,-87.797127,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,2,0,0,1,0,0,0,0,0
172,T006,2,9/24/2007,41.990284,-87.797127,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,3,0,0,0,1,0,0,0,0
173,T006,2,9/4/2007,41.990284,-87.797127,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,1,0,1,0,0,0,0,0,0
174,T007,2,10/4/2007,41.994991,-87.769279,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,3,0,0,1,1,0,0,0,0
175,T007,2,5/29/2007,41.994991,-87.769279,22,88,65,77,0.0,29.44,30.09,5.8,16,7.4,59,421,1917,77,77,66,66,53.83064226424435,1,0,1,0,0,0,0,0,0
176,T007,2,6/26/2007,41.994991,-87.769279,26,91,73,82,0.0,29.45,30.09,7.3,21,8.1,69,418,1931,67,81,61,71,64.83182192304785,5,0,1,0,1,0,0,0,0
177,T007,2,7/11/2007,41.994991,-87.769279,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,3,0,0,0,1,0,0,0,0
178,T007,2,7/18/2007,41.994991,-87.769279,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,6,0,1,1,0,0,0,0,0
179,T007,2,7/2/2007,41.994991,-87.769279,27,77,58,68,0.0,29.55,30.21,7.4,12,8.5,50,420,1931,76,72,67,60,52.54132558106588,8,0,1,0,1,0,0,0,0
180,T007,2,7/27/2007,41.994991,-87.769279,30,83,70,77,0.04,29.16,29.8,1.2,36,8.1,67,440,1917,76,75,66,70,71.30206812410943,1,0,0,0,1,0,0,0,0
181,T007,2,8/1/2007,41.994991,-87.769279,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,1,0,0,1,0,0,0,0,0
182,T007,2,8/15/2007,41.994991,-87.769279,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,4,0,0,0,1,0,0,0,0
183,T007,2,8/24/2007,41.994991,-87.769279,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,3,0,0,1,0,0,0,0,0
184,T007,2,8/7/2007,41.994991,-87.769279,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,2,0,0,1,1,0,0,0,0
185,T007,2,9/12/2007,41.994991,-87.769279,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,10,0,0,1,1,0,0,0,0
186,T007,2,9/18/2007,41.994991,-87.769279,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,18,0,0,1,1,0,0,0,0
187,T007,2,9/24/2007,41.994991,-87.769279,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,3,0,0,1,0,0,0,0,0
188,T007,2,9/4/2007,41.994991,-87.769279,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,9,0,0,1,1,0,0,0,0
189,T008,2,10/1/2009,42.008314,-87.77792099999999,39,59,44,52,0.59,29.18,29.9,8.8,13,8.7,46,548,1734,52,52,47,47,79.93203780980954,1,0,0,0,1,0,0,0,0
190,T008,2,10/4/2007,42.008314,-87.77792099999999,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,27,0,0,1,1,0,0,0,0
191,T008,2,5/28/2009,42.008314,-87.77792099999999,21,64,55,60,0.0,29.11,29.75,6.8,29,8.3,51,421,1916,62,62,50,55,72.137331284171,6,0,0,0,1,0,0,0,0
192,T008,2,6/12/2009,42.008314,-87.77792099999999,23,72,50,61,0.0,29.3,29.95,5.0,6,6.7,49,416,1927,64,61,54,54,64.63310849589597,123,0,1,1,1,0,0,0,0
193,T008,2,6/14/2013,42.008314,-87.77792099999999,23,76,57,67,0.0,29.4,30.04,6.0,5,7.8,50,416,1928,74,69,61,58,54.3838618372742,35,0,1,0,0,0,0,0,0
194,T008,2,6/17/2011,42.008314,-87.77792099999999,24,82,64,73,0.0,29.18,29.81,5.3,7,6.2,60,416,1929,73,73,64,63,63.75884189409329,54,0,1,0,1,0,0,0,0
195,T008,2,6/19/2009,42.008314,-87.77792099999999,24,88,66,77,0.87,29.03,29.68,6.3,18,10.5,68,416,1930,79,78,69,68,73.8025121880607,62,0,1,0,1,0,0,0,0
196,T008,2,6/2/2009,42.008314,-87.77792099999999,22,61,50,56,0.06,29.42,30.07,8.3,3,9.2,47,419,1920,56,54,47,47,71.72422019136161,23,0,1,0,1,0,0,0,0
197,T008,2,6/21/2013,42.008314,-87.77792099999999,24,85,70,78,0.11,29.39,30.04,7.6,19,9.6,63,416,1930,77,77,68,70,60.01107855818599,8,0,1,0,1,0,0,0,0
198,T008,2,6/24/2011,42.008314,-87.77792099999999,25,68,60,64,0.0,29.13,29.76,8.5,29,8.7,55,417,1931,70,69,61,60,72.54211374670008,153,0,1,0,1,0,1,0,0
199,T008,2,6/26/2007,42.008314,-87.77792099999999,26,91,73,82,0.0,29.45,30.09,7.3,21,8.1,69,418,1931,67,81,61,71,64.83182192304785,2,0,1,0,0,0,0,0,0
200,T008,2,6/26/2009,42.008314,-87.77792099999999,25,86,72,79,0.0,29.2,29.83,6.4,4,8.0,61,418,1931,76,79,66,67,54.11135105682001,82,0,1,1,1,0,0,0,0
201,T008,2,6/27/2013,42.008314,-87.77792099999999,25,91,66,79,0.59,29.08,29.71,6.1,29,6.8,65,418,1931,70,76,64,67,62.2760878775776,2,0,0,0,1,0,0,0,0
202,T008,2,6/30/2011,42.008314,-87.77792099999999,26,89,66,78,0.03,29.34,29.99,9.2,16,10.6,61,419,1931,80,80,70,70,55.92225541850748,19,0,0,0,1,0,0,0,0
203,T008,2,6/7/2013,42.008314,-87.77792099999999,22,68,54,61,0.0,29.26,29.92,8.8,2,9.2,44,417,1924,68,62,55,50,53.51689345100418,1,0,1,0,0,0,0,0,0
204,T008,2,7/10/2009,42.008314,-87.77792099999999,27,84,67,76,0.12,29.41,30.04,3.6,21,4.6,65,425,1929,72,76,63,67,68.76831510279386,44,0,1,0,1,0,0,0,0
205,T008,2,7/11/2007,42.008314,-87.77792099999999,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,58,0,1,1,1,0,0,0,0
206,T008,2,7/11/2011,42.008314,-87.77792099999999,28,90,70,80,0.13,29.18,29.81,5.3,24,8.0,70,426,1928,74,80,66,70,71.6029668387688,90,0,1,0,1,0,0,0,0
207,T008,2,7/12/2013,42.008314,-87.77792099999999,27,82,60,71,0.0,29.44,30.09,4.1,8,5.4,54,427,1928,80,73,71,62,54.95084226417701,78,2,1,0,1,0,0,0,0
208,T008,2,7/15/2011,42.008314,-87.77792099999999,28,86,71,79,0.0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71,52.22353196842017,131,0,1,0,1,0,0,0,0
209,T008,2,7/17/2009,42.008314,-87.77792099999999,28,70,58,64,0.0,29.21,29.86,10.1,29,10.4,52,431,1925,66,65,58,58,64.99819801604751,64,0,1,1,1,0,0,0,0
210,T008,2,7/18/2007,42.008314,-87.77792099999999,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,11,0,1,1,1,0,0,0,0
211,T008,2,7/19/2013,42.008314,-87.77792099999999,28,97,75,86,0.0,29.17,29.82,13.4,24,13.9,69,433,1923,80,80,72,72,57.000683314065704,245,1,1,0,1,0,0,0,0
212,T008,2,7/2/2007,42.008314,-87.77792099999999,27,77,58,68,0.0,29.55,30.21,7.4,12,8.5,50,420,1931,76,72,67,60,52.54132558106588,7,0,1,0,1,0,0,0,0
213,T008,2,7/24/2009,42.008314,-87.77792099999999,29,83,62,73,0.19,29.14,29.82,8.7,23,9.6,60,437,1919,74,74,64,66,63.75884189409329,18,0,1,0,1,0,0,0,0
214,T008,2,7/25/2011,42.008314,-87.77792099999999,30,90,73,82,0.01,29.25,29.89,2.1,35,6.1,67,438,1918,80,79,72,72,60.52200223913138,21,0,1,0,1,0,0,0,0
215,T008,2,7/25/2013,42.008314,-87.77792099999999,29,81,58,70,0.0,29.39,30.05,2.7,23,3.9,52,438,1918,63,70,57,62,52.83156593782089,118,0,1,0,1,0,0,0,0
216,T008,2,7/27/2007,42.008314,-87.77792099999999,30,83,70,77,0.04,29.16,29.8,1.2,36,8.1,67,440,1917,76,75,66,70,71.30206812410943,6,0,1,0,1,0,0,0,0
217,T008,2,7/29/2011,42.008314,-87.77792099999999,30,86,74,80,0.36,29.34,29.96,3.5,4,5.6,69,442,1915,80,80,73,68,69.19708443215043,9,0,1,1,1,0,0,0,0
218,T008,2,7/31/2009,42.008314,-87.77792099999999,30,82,62,72,0.0,29.29,29.92,5.9,27,6.7,55,444,1913,69,69,62,62,55.091227971046706,13,0,1,1,1,0,0,0,0
219,T008,2,7/6/2009,42.008314,-87.77792099999999,27,85,63,74,0.0,29.2,29.84,4.2,30,5.5,54,423,1930,69,71,62,63,49.659407487470894,2,0,0,0,1,0,0,0,0
220,T008,2,7/8/2013,42.008314,-87.77792099999999,27,87,71,79,0.84,29.31,29.95,10.0,22,10.5,70,424,1929,77,79,66,73,73.98921543414879,42,0,1,0,0,0,0,0,0
221,T008,2,8/1/2007,42.008314,-87.77792099999999,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,161,1,1,1,1,0,0,0,0
222,T008,2,8/1/2013,42.008314,-87.77792099999999,30,82,61,72,0.0,29.29,29.95,6.2,29,7.1,54,445,1911,73,73,62,62,53.11966776632261,174,0,1,1,1,0,0,0,0
223,T008,2,8/12/2011,42.008314,-87.77792099999999,32,82,65,74,0.0,29.28,29.93,8.2,19,8.4,57,456,1858,70,74,62,65,55.370380068334434,3,0,1,0,1,0,0,0,0
224,T008,2,8/15/2007,42.008314,-87.77792099999999,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,50,1,0,1,1,0,0,0,0
225,T008,2,8/15/2013,42.008314,-87.77792099999999,32,74,57,66,0.0,29.47,30.13,4.5,22,5.0,50,459,1854,70,69,58,57,56.29924377769591,59,0,1,1,1,0,0,0,0
226,T008,2,8/21/2007,42.008314,-87.77792099999999,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,11,1,0,1,1,0,0,0,0
227,T008,2,8/22/2013,42.008314,-87.77792099999999,33,78,67,73,0.36,29.42,30.05,2.5,24,7.0,66,506,1843,73,73,64,64,78.72123950619469,124,0,0,1,1,0,0,0,0
228,T008,2,8/24/2007,42.008314,-87.77792099999999,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,21,0,0,1,1,0,0,0,0
229,T008,2,8/26/2011,42.008314,-87.77792099999999,34,83,61,72,0.0,29.32,29.97,1.2,20,3.4,58,511,1837,70,73,61,64,61.397964442270506,8,0,0,0,1,0,0,0,0
230,T008,2,8/29/2013,42.008314,-87.77792099999999,34,87,69,78,0.0,29.36,30.0,4.2,10,4.6,65,514,1832,76,82,69,69,64.3602354171191,51,1,0,1,1,0,0,0,0
231,T008,2,8/5/2011,42.008314,-87.77792099999999,31,84,70,77,0.0,29.26,29.91,5.2,7,6.0,68,449,1907,77,79,70,72,73.8025121880607,24,1,1,0,1,0,0,0,0
232,T008,2,8/7/2007,42.008314,-87.77792099999999,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,140,1,1,1,1,0,0,0,0
233,T008,2,8/7/2009,42.008314,-87.77792099999999,31,74,67,71,0.23,29.41,30.08,6.4,15,7.2,59,451,1904,79,79,70,68,65.83068248854447,2,0,0,0,1,0,0,0,0
234,T008,2,8/8/2013,42.008314,-87.77792099999999,31,79,69,74,0.0,29.33,29.96,10.5,5,10.8,55,452,1903,73,73,63,62,51.50253858578976,165,0,1,1,1,0,0,0,0
235,T008,2,9/1/2011,42.008314,-87.77792099999999,35,94,74,84,0.0,29.26,29.89,5.8,21,6.3,70,517,1827,79,84,71,76,62.887328235813854,10,0,1,0,1,0,0,0,0
236,T008,2,9/12/2007,42.008314,-87.77792099999999,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,4,0,0,1,1,0,0,0,0
237,T008,2,9/12/2011,42.008314,-87.77792099999999,37,86,64,75,0.0,29.24,29.9,9.2,23,9.3,59,528,1809,54,67,48,58,57.533389096468824,1,0,0,0,1,0,0,0,0
238,T008,2,9/12/2013,42.008314,-87.77792099999999,36,83,63,73,0.06,29.34,29.97,6.8,34,9.8,58,528,1809,60,61,54,54,59.36035569550202,17,0,0,0,1,0,0,0,0
239,T008,2,9/16/2011,42.008314,-87.77792099999999,37,59,48,54,0.0,29.65,30.33,2.6,13,3.7,38,532,1760,61,59,54,50,54.58319207123542,1,0,0,0,1,0,0,0,0
240,T008,2,9/17/2009,42.008314,-87.77792099999999,37,71,54,63,0.0,29.51,30.17,4.5,8,5.4,51,533,1758,65,65,54,52,64.87706300814675,6,0,0,0,1,0,0,0,0
241,T008,2,9/18/2007,42.008314,-87.77792099999999,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,8,0,0,1,1,0,0,0,0
242,T008,2,9/19/2013,42.008314,-87.77792099999999,37,84,70,77,0.0,29.21,29.87,7.8,16,10.0,66,536,1755,60,68,52,59,68.8762683364799,11,0,0,1,0,0,0,0,0
243,T008,2,9/23/2011,42.008314,-87.77792099999999,38,62,48,55,0.02,29.38,30.05,4.1,36,6.4,46,540,1748,57,57,51,51,71.61961725473621,9,0,0,0,1,0,0,0,0
244,T008,2,9/24/2007,42.008314,-87.77792099999999,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,15,0,0,1,0,0,0,0,0
245,T008,2,9/25/2009,42.008314,-87.77792099999999,38,70,60,65,0.02,29.44,30.11,5.4,11,6.3,57,542,1744,62,62,53,56,75.31445549860848,1,0,0,0,1,0,0,0,0
246,T008,2,9/26/2013,42.008314,-87.77792099999999,38,75,55,65,0.0,29.4,30.04,4.1,9,4.6,52,543,1742,69,67,55,55,62.76833126674746,10,0,0,0,1,0,0,0,0
247,T008,2,9/4/2007,42.008314,-87.77792099999999,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,5,0,0,1,1,0,0,0,0
248,T008,2,9/6/2013,42.008314,-87.77792099999999,35,85,62,74,0.0,29.44,30.11,4.3,17,6.0,55,522,1819,77,77,68,65,51.50253858578976,22,0,0,1,1,0,0,0,0
249,T009,1,10/1/2009,41.992478000000006,-87.862995,39,59,41,50,0.89,29.13,29.9,9.1,13,9.5,46,548,1734,52,52,47,44,86.07211706183206,2,0,0,0,1,0,0,0,0
250,T009,1,5/28/2009,41.992478000000006,-87.862995,21,62,54,58,0.0,29.06,29.76,6.8,30,8.1,51,421,1916,62,60,53,54,77.48256637144449,1,0,1,0,0,0,0,0,0
251,T009,1,6/12/2009,41.992478000000006,-87.862995,23,74,49,62,0.0,29.24,29.95,4.4,7,5.8,49,416,1927,62,61,53,50,62.387687428101856,12,0,1,0,0,0,0,0,0
252,T009,1,6/14/2013,41.992478000000006,-87.862995,23,78,56,67,0.0,29.34,30.05,6.6,6,7.9,51,416,1928,71,67,59,57,56.438576379041464,34,0,1,0,1,0,0,0,0
253,T009,1,6/17/2011,41.992478000000006,-87.862995,24,82,60,71,0.0,29.13,29.83,5.8,6,6.6,60,416,1929,73,73,63,61,68.22081474275457,13,0,1,0,1,0,0,0,0
254,T009,1,6/19/2009,41.992478000000006,-87.862995,24,86,65,76,3.97,28.97,29.7,7.2,18,11.6,67,416,1930,78,77,68,66,73.70845748055447,2,0,0,0,1,0,0,0,0
255,T009,1,6/2/2009,41.992478000000006,-87.862995,22,60,48,54,0.12,29.36,30.09,7.4,3,8.0,46,419,1920,55,54,47,48,74.27781135109556,10,0,0,0,1,1,0,0,0
256,T009,1,6/21/2013,41.992478000000006,-87.862995,24,82,68,75,0.79,29.34,30.04,7.4,19,9.5,65,416,1930,77,75,68,68,71.09901498420001,32,0,1,0,0,0,0,0,0
257,T009,1,6/24/2011,41.992478000000006,-87.862995,25,68,60,64,0.0,29.08,29.76,9.4,29,9.6,56,417,1931,69,64,60,60,75.22266484350234,1,0,0,0,1,0,0,0,0
258,T009,1,6/26/2009,41.992478000000006,-87.862995,25,86,69,78,0.0,29.15,29.85,6.4,4,8.2,60,418,1931,76,78,67,69,53.97125809200247,74,0,1,0,1,0,0,0,0
259,T009,1,6/27/2013,41.992478000000006,-87.862995,25,90,64,77,0.92,29.01,29.73,7.2,29,7.2,67,418,1931,75,77,64,66,71.30206812410943,19,0,1,0,1,0,0,0,0
260,T009,1,6/30/2011,41.992478000000006,-87.862995,26,88,60,74,0.0,29.28,30.0,8.2,17,9.4,62,419,1931,80,78,70,66,66.17933131928622,3,0,0,0,1,0,0,0,0
261,T009,1,6/7/2013,41.992478000000006,-87.862995,22,68,52,60,0.0,29.2,29.92,9.5,3,9.9,45,417,1924,62,61,54,52,57.603838422320244,16,0,1,0,1,0,0,0,0
262,T009,1,7/10/2009,41.992478000000006,-87.862995,27,82,63,73,0.08,29.34,30.06,4.4,21,4.9,64,425,1929,73,74,63,63,73.42344683897738,9,0,0,0,1,0,0,0,0
263,T009,1,7/11/2011,41.992478000000006,-87.862995,28,88,71,80,0.39,29.12,29.82,5.5,25,8.5,71,426,1928,79,80,70,70,74.08186960685258,6,0,1,0,1,0,0,0,0
264,T009,1,7/12/2013,41.992478000000006,-87.862995,27,83,58,71,0.0,29.38,30.1,4.0,8,4.8,53,427,1928,75,71,67,60,52.975883453002126,215,0,1,0,1,0,0,0,0
265,T009,1,7/15/2011,41.992478000000006,-87.862995,28,87,70,79,0.0,29.27,29.98,5.4,9,6.7,60,429,1926,82,79,71,71,52.22353196842017,2,0,1,0,1,0,0,0,0
266,T009,1,7/17/2009,41.992478000000006,-87.862995,28,70,57,64,0.0,29.15,29.87,10.6,30,10.8,51,431,1925,65,64,57,57,62.6420155688968,112,0,1,1,1,0,0,0,0
267,T009,1,7/19/2013,41.992478000000006,-87.862995,28,96,71,84,0.58,29.1,29.83,13.3,25,14.0,70,433,1923,80,84,71,71,62.887328235813854,2,0,1,0,0,0,0,0,0
268,T009,1,7/24/2009,41.992478000000006,-87.862995,29,83,61,72,0.14,29.08,29.83,8.9,23,9.8,59,437,1919,73,73,64,62,63.63694965420793,62,0,1,0,1,0,0,0,0
269,T009,1,7/25/2011,41.992478000000006,-87.862995,30,88,73,81,0.0,29.2,29.91,3.4,32,6.5,66,438,1918,80,81,72,73,60.39506710555167,1,0,0,0,1,0,0,0,0
270,T009,1,7/25/2013,41.992478000000006,-87.862995,29,81,57,69,0.0,29.33,30.05,4.1,23,5.1,54,438,1918,66,69,57,58,58.82995164909111,90,0,1,0,1,0,0,0,0
271,T009,1,7/6/2009,41.992478000000006,-87.862995,27,86,60,73,0.0,29.14,29.86,7.5,31,7.8,54,423,1930,69,73,61,60,51.35679010988393,9,0,1,0,0,0,0,0,0
272,T009,1,7/8/2013,41.992478000000006,-87.862995,27,86,70,78,0.5,29.24,29.95,7.8,23,8.4,71,424,1929,78,79,70,71,79.11259678664938,136,0,1,0,1,0,0,0,0
273,T009,1,8/1/2013,41.992478000000006,-87.862995,30,81,61,71,0.0,29.23,29.95,7.6,30,7.8,57,445,1911,73,72,62,61,61.27034483869424,8,0,1,0,1,0,0,0,0
274,T009,1,8/15/2013,41.992478000000006,-87.862995,32,75,55,65,0.0,29.4,30.13,4.2,24,4.9,53,459,1854,69,66,57,55,65.11877527904618,33,0,1,1,1,0,0,0,0
275,T009,1,8/22/2013,41.992478000000006,-87.862995,33,78,68,73,0.23,29.36,30.05,1.5,23,7.0,67,506,1843,73,73,64,67,81.49377597903548,95,0,1,1,1,0,0,0,0
276,T009,1,8/25/2009,41.992478000000006,-87.862995,34,83,59,71,0.0,29.33,30.05,9.1,21,9.2,61,510,1839,68,71,61,61,70.68691673630492,51,1,1,1,1,0,0,0,0
277,T009,1,8/27/2009,41.992478000000006,-87.862995,34,67,61,64,0.95,29.36,30.08,9.1,7,9.7,60,512,1835,64,64,60,61,86.837168015172,2,0,0,0,1,0,0,0,0
278,T009,1,8/29/2013,41.992478000000006,-87.862995,34,89,66,78,0.0,29.29,30.01,3.9,10,4.7,64,514,1832,78,78,69,67,62.15225499128753,196,2,0,1,1,0,0,0,0
